date,platform,content_type,reach,likes,comments,shares,clicks,conversions,engagement,engagement_rate,conversion_rate,hour,day_of_week,month
2024-04-14 06:00:00,Twitter,Video,4795,340,112,173,221,46,625,13.03,0.959,6,Sunday,2024-04
2024-04-14 08:00:00,Instagram,Carousel,5390,398,127,89,121,32,614,11.39,0.594,8,Sunday,2024-04
2024-04-14 10:00:00,Instagram,Video,7897,948,161,369,410,16,1478,18.72,0.203,10,Sunday,2024-04
2024-04-14 12:00:00,Twitter,Image,4317,212,36,45,240,46,293,6.79,1.066,12,Sunday,2024-04
2024-04-14 14:00:00,Twitter,Video,5475,586,134,68,406,54,788,14.39,0.986,14,Sunday,2024-04
2024-04-14 16:00:00,Instagram,Carousel,6337,811,127,206,172,43,1144,18.05,0.679,16,Sunday,2024-04
2024-04-14 18:00:00,Twitter,Video,4854,367,101,195,362,5,663,13.66,0.103,18,Sunday,2024-04
2024-04-14 20:00:00,Instagram,Image,4183,201,22,147,241,49,370,8.85,1.171,20,Sunday,2024-04
2024-04-14 22:00:00,Twitter,Story,3127,249,36,109,217,35,394,12.6,1.119,22,Sunday,2024-04
2024-04-15 00:00:00,Instagram,Video,6941,718,153,205,229,19,1076,15.5,0.274,0,Monday,2024-04
2024-04-15 02:00:00,Facebook,Image,3868,154,74,55,133,16,283,7.32,0.414,2,Monday,2024-04
2024-04-15 04:00:00,Instagram,Image,2848,306,17,42,142,13,365,12.82,0.456,4,Monday,2024-04
2024-04-15 06:00:00,Twitter,Video,6097,424,38,279,375,14,741,12.15,0.23,6,Monday,2024-04
2024-04-15 08:00:00,Instagram,Story,3413,376,68,140,166,19,584,17.11,0.557,8,Monday,2024-04
2024-04-15 10:00:00,Instagram,Video,8597,353,202,293,276,95,848,9.86,1.105,10,Monday,2024-04
2024-04-15 12:00:00,Instagram,Image,5009,612,48,69,394,21,729,14.55,0.419,12,Monday,2024-04
2024-04-15 14:00:00,Twitter,Carousel,3779,480,19,40,181,13,539,14.26,0.344,14,Monday,2024-04
2024-04-15 16:00:00,Twitter,Carousel,4658,222,38,118,145,45,378,8.12,0.966,16,Monday,2024-04
2024-04-15 18:00:00,Instagram,Carousel,7294,595,50,214,185,17,859,11.78,0.233,18,Monday,2024-04
2024-04-15 20:00:00,Twitter,Image,3646,482,78,85,132,25,645,17.69,0.686,20,Monday,2024-04
2024-04-15 22:00:00,Facebook,Video,4156,466,103,63,95,35,632,15.21,0.842,22,Monday,2024-04
2024-04-16 00:00:00,Facebook,Carousel,3873,417,93,117,289,45,627,16.19,1.162,0,Tuesday,2024-04
2024-04-16 02:00:00,Instagram,Image,4724,589,52,84,249,28,725,15.35,0.593,2,Tuesday,2024-04
2024-04-16 04:00:00,Twitter,Story,3570,176,40,90,204,9,306,8.57,0.252,4,Tuesday,2024-04
2024-04-16 06:00:00,Instagram,Story,3385,426,47,158,162,13,631,18.64,0.384,6,Tuesday,2024-04
2024-04-16 08:00:00,Instagram,Story,3272,259,54,68,99,31,381,11.64,0.947,8,Tuesday,2024-04
2024-04-16 10:00:00,Facebook,Image,2863,385,20,46,222,4,451,15.75,0.14,10,Tuesday,2024-04
2024-04-16 12:00:00,Instagram,Image,4194,561,47,151,104,15,759,18.1,0.358,12,Tuesday,2024-04
2024-04-16 14:00:00,Twitter,Story,3472,407,54,163,158,36,624,17.97,1.037,14,Tuesday,2024-04
2024-04-16 16:00:00,Twitter,Image,3504,476,40,159,248,11,675,19.26,0.314,16,Tuesday,2024-04
2024-04-16 18:00:00,Twitter,Video,5087,521,32,221,155,9,774,15.22,0.177,18,Tuesday,2024-04
2024-04-16 20:00:00,Twitter,Story,4026,505,98,111,95,37,714,17.73,0.919,20,Tuesday,2024-04
2024-04-16 22:00:00,Instagram,Story,2562,247,35,57,128,12,339,13.23,0.468,22,Tuesday,2024-04
2024-04-17 00:00:00,Instagram,Image,4717,602,74,92,335,33,768,16.28,0.7,0,Wednesday,2024-04
2024-04-17 02:00:00,Twitter,Video,6392,387,111,155,451,38,653,10.22,0.594,2,Wednesday,2024-04
2024-04-17 04:00:00,Instagram,Image,4115,327,101,174,121,16,602,14.63,0.389,4,Wednesday,2024-04
2024-04-17 06:00:00,Instagram,Story,4265,311,76,171,277,28,558,13.08,0.657,6,Wednesday,2024-04
2024-04-17 08:00:00,Instagram,Text,2485,130,40,119,167,18,289,11.63,0.724,8,Wednesday,2024-04
2024-04-17 10:00:00,Instagram,Video,8258,864,194,224,329,97,1282,15.52,1.175,10,Wednesday,2024-04
2024-04-17 12:00:00,Instagram,Video,6877,594,91,109,532,37,794,11.55,0.538,12,Wednesday,2024-04
2024-04-17 14:00:00,Instagram,Story,4713,601,41,150,101,44,792,16.8,0.934,14,Wednesday,2024-04
2024-04-17 16:00:00,Twitter,Image,4678,211,43,60,174,36,314,6.71,0.77,16,Wednesday,2024-04
2024-04-17 18:00:00,Twitter,Image,4152,401,71,132,151,15,604,14.55,0.361,18,Wednesday,2024-04
2024-04-17 20:00:00,Facebook,Text,728,42,16,28,43,3,86,11.81,0.412,20,Wednesday,2024-04
2024-04-17 22:00:00,Instagram,Video,7553,499,185,316,287,77,1000,13.24,1.019,22,Wednesday,2024-04
2024-04-18 00:00:00,Instagram,Carousel,5211,430,45,75,330,20,550,10.55,0.384,0,Thursday,2024-04
2024-04-18 02:00:00,Instagram,Video,8014,977,199,104,387,78,1280,15.97,0.973,2,Thursday,2024-04
2024-04-18 04:00:00,Twitter,Image,3737,279,52,126,293,17,457,12.23,0.455,4,Thursday,2024-04
2024-04-18 06:00:00,Twitter,Story,3476,459,36,172,209,21,667,19.19,0.604,6,Thursday,2024-04
2024-04-18 08:00:00,Instagram,Image,3322,223,24,48,135,31,295,8.88,0.933,8,Thursday,2024-04
2024-04-18 10:00:00,Facebook,Text,2267,228,15,99,127,26,342,15.09,1.147,10,Thursday,2024-04
2024-04-18 12:00:00,Instagram,Carousel,5060,442,90,56,105,12,588,11.62,0.237,12,Thursday,2024-04
2024-04-18 14:00:00,Twitter,Image,3613,235,49,106,102,30,390,10.79,0.83,14,Thursday,2024-04
2024-04-18 16:00:00,Twitter,Video,3831,158,25,98,112,19,281,7.33,0.496,16,Thursday,2024-04
2024-04-18 18:00:00,Facebook,Image,3402,349,54,65,138,26,468,13.76,0.764,18,Thursday,2024-04
2024-04-18 20:00:00,Twitter,Image,3526,336,43,86,256,5,465,13.19,0.142,20,Thursday,2024-04
2024-04-18 22:00:00,Facebook,Video,4944,686,90,184,110,37,960,19.42,0.748,22,Thursday,2024-04
2024-04-19 00:00:00,Instagram,Image,3721,252,84,119,166,6,455,12.23,0.161,0,Friday,2024-04
2024-04-19 02:00:00,Facebook,Image,2769,308,52,95,140,15,455,16.43,0.542,2,Friday,2024-04
2024-04-19 04:00:00,Instagram,Carousel,4708,631,78,105,221,46,814,17.29,0.977,4,Friday,2024-04
2024-04-19 06:00:00,Facebook,Carousel,4039,226,43,150,157,39,419,10.37,0.966,6,Friday,2024-04
2024-04-19 08:00:00,Twitter,Carousel,4449,208,23,204,244,21,435,9.78,0.472,8,Friday,2024-04
2024-04-19 10:00:00,Facebook,Video,4072,257,70,123,323,48,450,11.05,1.179,10,Friday,2024-04
2024-04-19 12:00:00,Twitter,Video,4429,394,82,62,175,8,538,12.15,0.181,12,Friday,2024-04
2024-04-19 14:00:00,Twitter,Carousel,5792,274,51,170,388,36,495,8.55,0.622,14,Friday,2024-04
2024-04-19 16:00:00,Twitter,Image,2711,257,28,93,213,6,378,13.94,0.221,16,Friday,2024-04
2024-04-19 18:00:00,Twitter,Video,4927,301,71,240,326,53,612,12.42,1.076,18,Friday,2024-04
2024-04-19 20:00:00,Instagram,Story,4948,581,77,207,275,22,865,17.48,0.445,20,Friday,2024-04
2024-04-19 22:00:00,Instagram,Story,4591,441,71,197,362,25,709,15.44,0.545,22,Friday,2024-04
2024-04-20 00:00:00,Instagram,Image,4224,497,52,48,176,32,597,14.13,0.758,0,Saturday,2024-04
2024-04-20 02:00:00,Instagram,Video,7381,383,173,96,559,64,652,8.83,0.867,2,Saturday,2024-04
2024-04-20 04:00:00,Facebook,Story,1698,193,28,62,73,10,283,16.67,0.589,4,Saturday,2024-04
2024-04-20 06:00:00,Instagram,Carousel,4569,635,42,122,171,43,799,17.49,0.941,6,Saturday,2024-04
2024-04-20 08:00:00,Facebook,Story,1896,91,9,51,84,22,151,7.96,1.16,8,Saturday,2024-04
2024-04-20 10:00:00,Instagram,Story,4843,421,49,221,239,36,691,14.27,0.743,10,Saturday,2024-04
2024-04-20 12:00:00,Instagram,Story,3865,519,64,91,222,42,674,17.44,1.087,12,Saturday,2024-04
2024-04-20 14:00:00,Facebook,Image,2162,145,32,104,65,19,281,13.0,0.879,14,Saturday,2024-04
2024-04-20 16:00:00,Twitter,Video,6366,478,71,237,209,35,786,12.35,0.55,16,Saturday,2024-04
2024-04-20 18:00:00,Twitter,Carousel,4954,291,25,241,227,57,557,11.24,1.151,18,Saturday,2024-04
2024-04-20 20:00:00,Twitter,Carousel,4367,262,90,180,116,48,532,12.18,1.099,20,Saturday,2024-04
2024-04-20 22:00:00,Twitter,Carousel,3307,196,57,163,241,38,416,12.58,1.149,22,Saturday,2024-04
2024-04-21 00:00:00,Instagram,Video,6599,388,99,275,191,54,762,11.55,0.818,0,Sunday,2024-04
2024-04-21 02:00:00,Facebook,Video,4240,306,50,154,203,42,510,12.03,0.991,2,Sunday,2024-04
2024-04-21 04:00:00,Facebook,Story,2854,132,25,103,203,10,260,9.11,0.35,4,Sunday,2024-04
2024-04-21 06:00:00,Twitter,Carousel,3762,273,59,69,258,35,401,10.66,0.93,6,Sunday,2024-04
2024-04-21 08:00:00,Instagram,Text,2605,306,30,92,59,20,428,16.43,0.768,8,Sunday,2024-04
2024-04-21 10:00:00,Twitter,Story,1954,107,42,47,72,20,196,10.03,1.024,10,Sunday,2024-04
2024-04-21 12:00:00,Instagram,Carousel,5748,442,61,267,373,9,770,13.4,0.157,12,Sunday,2024-04
2024-04-21 14:00:00,Instagram,Carousel,5409,602,84,249,209,39,935,17.29,0.721,14,Sunday,2024-04
2024-04-21 16:00:00,Instagram,Story,912,78,8,36,42,10,122,13.38,1.096,16,Sunday,2024-04
2024-04-21 18:00:00,Twitter,Carousel,4387,289,81,208,262,46,578,13.18,1.049,18,Sunday,2024-04
2024-04-21 20:00:00,Facebook,Carousel,3273,327,26,102,110,30,455,13.9,0.917,20,Sunday,2024-04
2024-04-21 22:00:00,Twitter,Video,5977,554,79,124,477,10,757,12.67,0.167,22,Sunday,2024-04
2024-04-22 00:00:00,Twitter,Image,3858,236,94,60,100,8,390,10.11,0.207,0,Monday,2024-04
2024-04-22 02:00:00,Twitter,Carousel,4428,430,91,109,348,25,630,14.23,0.565,2,Monday,2024-04
2024-04-22 04:00:00,Instagram,Image,4407,475,95,124,245,17,694,15.75,0.386,4,Monday,2024-04
2024-04-22 06:00:00,Instagram,Video,6253,654,154,74,457,44,882,14.11,0.704,6,Monday,2024-04
2024-04-22 08:00:00,Facebook,Image,1142,66,11,49,64,12,126,11.03,1.051,8,Monday,2024-04
2024-04-22 10:00:00,Instagram,Video,7036,444,52,72,355,84,568,8.07,1.194,10,Monday,2024-04
2024-04-22 12:00:00,Facebook,Video,3608,460,74,38,248,15,572,15.85,0.416,12,Monday,2024-04
2024-04-22 14:00:00,Twitter,Image,4086,224,38,117,185,17,379,9.28,0.416,14,Monday,2024-04
2024-04-22 16:00:00,Twitter,Text,2338,325,48,51,81,7,424,18.14,0.299,16,Monday,2024-04
2024-04-22 18:00:00,Twitter,Image,2677,143,42,91,166,22,276,10.31,0.822,18,Monday,2024-04
2024-04-22 20:00:00,Twitter,Video,4320,467,51,79,183,17,597,13.82,0.394,20,Monday,2024-04
2024-04-22 22:00:00,Facebook,Video,3502,171,75,154,116,5,400,11.42,0.143,22,Monday,2024-04
2024-04-23 00:00:00,Facebook,Carousel,2977,236,18,56,201,29,310,10.41,0.974,0,Tuesday,2024-04
2024-04-23 02:00:00,Twitter,Image,3748,227,43,57,91,44,327,8.72,1.174,2,Tuesday,2024-04
2024-04-23 04:00:00,Instagram,Story,4494,523,97,189,94,13,809,18.0,0.289,4,Tuesday,2024-04
2024-04-23 06:00:00,Twitter,Carousel,5803,612,72,286,347,66,970,16.72,1.137,6,Tuesday,2024-04
2024-04-23 08:00:00,Facebook,Story,2823,203,69,46,143,27,318,11.26,0.956,8,Tuesday,2024-04
2024-04-23 10:00:00,Instagram,Image,4250,353,61,210,193,32,624,14.68,0.753,10,Tuesday,2024-04
2024-04-23 12:00:00,Twitter,Carousel,3272,136,55,34,65,25,225,6.88,0.764,12,Tuesday,2024-04
2024-04-23 14:00:00,Twitter,Image,4570,269,40,165,106,20,474,10.37,0.438,14,Tuesday,2024-04
2024-04-23 16:00:00,Twitter,Text,2124,225,41,42,53,3,308,14.5,0.141,16,Tuesday,2024-04
2024-04-23 18:00:00,Instagram,Carousel,4954,409,118,92,175,10,619,12.49,0.202,18,Tuesday,2024-04
2024-04-23 20:00:00,Twitter,Image,4490,468,99,132,126,18,699,15.57,0.401,20,Tuesday,2024-04
2024-04-23 22:00:00,Facebook,Image,3557,377,61,111,216,28,549,15.43,0.787,22,Tuesday,2024-04
2024-04-24 00:00:00,Instagram,Video,7374,869,73,273,546,38,1215,16.48,0.515,0,Wednesday,2024-04
2024-04-24 02:00:00,Instagram,Carousel,6624,781,129,82,363,16,992,14.98,0.242,2,Wednesday,2024-04
2024-04-24 04:00:00,Facebook,Video,3104,134,49,79,80,30,262,8.44,0.966,4,Wednesday,2024-04
2024-04-24 06:00:00,Instagram,Carousel,6687,879,134,286,220,26,1299,19.43,0.389,6,Wednesday,2024-04
2024-04-24 08:00:00,Facebook,Image,3325,448,64,150,193,17,662,19.91,0.511,8,Wednesday,2024-04
2024-04-24 10:00:00,Twitter,Carousel,3582,295,23,40,221,20,358,9.99,0.558,10,Wednesday,2024-04
2024-04-24 12:00:00,Instagram,Story,5667,383,82,163,245,56,628,11.08,0.988,12,Wednesday,2024-04
2024-04-24 14:00:00,Facebook,Story,3984,339,68,182,286,43,589,14.78,1.079,14,Wednesday,2024-04
2024-04-24 16:00:00,Twitter,Story,2168,283,38,28,60,5,349,16.1,0.231,16,Wednesday,2024-04
2024-04-24 18:00:00,Twitter,Video,4351,448,85,193,332,14,726,16.69,0.322,18,Wednesday,2024-04
2024-04-24 20:00:00,Instagram,Video,6343,481,147,209,407,40,837,13.2,0.631,20,Wednesday,2024-04
2024-04-24 22:00:00,Twitter,Carousel,3532,151,22,111,222,11,284,8.04,0.311,22,Wednesday,2024-04
2024-04-25 00:00:00,Instagram,Image,5176,420,103,135,314,48,658,12.71,0.927,0,Thursday,2024-04
2024-04-25 02:00:00,Instagram,Image,4983,693,59,131,149,16,883,17.72,0.321,2,Thursday,2024-04
2024-04-25 04:00:00,Facebook,Video,4900,389,42,104,231,20,535,10.92,0.408,4,Thursday,2024-04
2024-04-25 06:00:00,Instagram,Image,4695,297,92,48,245,45,437,9.31,0.958,6,Thursday,2024-04
2024-04-25 08:00:00,Twitter,Video,5649,603,102,157,230,57,862,15.26,1.009,8,Thursday,2024-04
2024-04-25 10:00:00,Instagram,Story,2851,330,32,40,69,5,402,14.1,0.175,10,Thursday,2024-04
2024-04-25 12:00:00,Facebook,Video,4002,294,80,87,263,36,461,11.52,0.9,12,Thursday,2024-04
2024-04-25 14:00:00,Instagram,Carousel,5938,383,116,236,260,19,735,12.38,0.32,14,Thursday,2024-04
2024-04-25 16:00:00,Facebook,Video,5138,534,43,191,234,38,768,14.95,0.74,16,Thursday,2024-04
2024-04-25 18:00:00,Twitter,Carousel,4193,475,64,178,265,32,717,17.1,0.763,18,Thursday,2024-04
2024-04-25 20:00:00,Instagram,Image,4696,627,36,138,166,43,801,17.06,0.916,20,Thursday,2024-04
2024-04-25 22:00:00,Instagram,Story,3845,431,30,173,118,37,634,16.49,0.962,22,Thursday,2024-04
2024-04-26 00:00:00,Instagram,Story,2468,137,20,90,130,5,247,10.01,0.203,0,Friday,2024-04
2024-04-26 02:00:00,Twitter,Image,2803,143,18,111,175,4,272,9.7,0.143,2,Friday,2024-04
2024-04-26 04:00:00,Instagram,Text,2037,265,47,77,153,20,389,19.1,0.982,4,Friday,2024-04
2024-04-26 06:00:00,Facebook,Text,1776,218,29,39,58,8,286,16.1,0.45,6,Friday,2024-04
2024-04-26 08:00:00,Twitter,Story,1996,131,28,38,110,22,197,9.87,1.102,8,Friday,2024-04
2024-04-26 10:00:00,Instagram,Story,4396,504,80,146,216,13,730,16.61,0.296,10,Friday,2024-04
2024-04-26 12:00:00,Twitter,Video,4898,240,97,83,207,6,420,8.57,0.122,12,Friday,2024-04
2024-04-26 14:00:00,Twitter,Carousel,4506,242,38,54,267,45,334,7.41,0.999,14,Friday,2024-04
2024-04-26 16:00:00,Instagram,Video,7934,486,91,127,454,44,704,8.87,0.555,16,Friday,2024-04
2024-04-26 18:00:00,Instagram,Video,6951,704,140,221,400,78,1065,15.32,1.122,18,Friday,2024-04
2024-04-26 20:00:00,Instagram,Text,1925,215,33,32,81,11,280,14.55,0.571,20,Friday,2024-04
2024-04-26 22:00:00,Twitter,Image,2094,171,17,98,137,13,286,13.66,0.621,22,Friday,2024-04
2024-04-27 00:00:00,Twitter,Carousel,4698,251,47,148,319,6,446,9.49,0.128,0,Saturday,2024-04
2024-04-27 02:00:00,Twitter,Story,3124,432,44,76,117,9,552,17.67,0.288,2,Saturday,2024-04
2024-04-27 04:00:00,Facebook,Story,2970,363,43,109,136,21,515,17.34,0.707,4,Saturday,2024-04
2024-04-27 06:00:00,Facebook,Text,1594,73,30,19,110,16,122,7.65,1.004,6,Saturday,2024-04
2024-04-27 08:00:00,Twitter,Video,4517,398,76,97,250,19,571,12.64,0.421,8,Saturday,2024-04
2024-04-27 10:00:00,Facebook,Video,3581,163,18,50,241,41,231,6.45,1.145,10,Saturday,2024-04
2024-04-27 12:00:00,Instagram,Image,4878,266,78,77,276,54,421,8.63,1.107,12,Saturday,2024-04
2024-04-27 14:00:00,Instagram,Video,5022,299,101,54,213,11,454,9.04,0.219,14,Saturday,2024-04
2024-04-27 16:00:00,Instagram,Video,6358,491,84,140,377,70,715,11.25,1.101,16,Saturday,2024-04
2024-04-27 18:00:00,Instagram,Image,4119,329,36,85,293,30,450,10.92,0.728,18,Saturday,2024-04
2024-04-27 20:00:00,Twitter,Story,1944,165,20,92,141,3,277,14.25,0.154,20,Saturday,2024-04
2024-04-27 22:00:00,Facebook,Carousel,3519,322,33,93,255,23,448,12.73,0.654,22,Saturday,2024-04
2024-04-28 00:00:00,Instagram,Image,3622,434,63,104,119,16,601,16.59,0.442,0,Sunday,2024-04
2024-04-28 02:00:00,Instagram,Carousel,5351,727,82,139,274,51,948,17.72,0.953,2,Sunday,2024-04
2024-04-28 04:00:00,Twitter,Video,4295,423,78,165,313,21,666,15.51,0.489,4,Sunday,2024-04
2024-04-28 06:00:00,Facebook,Video,4069,193,98,111,233,33,402,9.88,0.811,6,Sunday,2024-04
2024-04-28 08:00:00,Instagram,Story,2914,336,61,93,143,6,490,16.82,0.206,8,Sunday,2024-04
2024-04-28 10:00:00,Twitter,Carousel,4339,209,51,97,335,41,357,8.23,0.945,10,Sunday,2024-04
2024-04-28 12:00:00,Instagram,Story,4236,240,104,105,111,27,449,10.6,0.637,12,Sunday,2024-04
2024-04-28 14:00:00,Instagram,Video,8893,1132,202,92,650,35,1426,16.04,0.394,14,Sunday,2024-04
2024-04-28 16:00:00,Facebook,Story,2738,266,58,113,200,19,437,15.96,0.694,16,Sunday,2024-04
2024-04-28 18:00:00,Facebook,Carousel,4464,610,111,65,316,29,786,17.61,0.65,18,Sunday,2024-04
2024-04-28 20:00:00,Instagram,Carousel,7062,322,106,316,231,40,744,10.54,0.566,20,Sunday,2024-04
2024-04-28 22:00:00,Facebook,Carousel,2433,325,33,59,112,16,417,17.14,0.658,22,Sunday,2024-04
2024-04-29 00:00:00,Twitter,Story,3829,326,81,120,154,31,527,13.76,0.81,0,Monday,2024-04
2024-04-29 02:00:00,Facebook,Carousel,4056,453,65,49,122,16,567,13.98,0.394,2,Monday,2024-04
2024-04-29 04:00:00,Twitter,Carousel,4924,205,99,101,190,33,405,8.23,0.67,4,Monday,2024-04
2024-04-29 06:00:00,Twitter,Text,961,59,21,12,44,9,92,9.57,0.937,6,Monday,2024-04
2024-04-29 08:00:00,Twitter,Story,1675,137,32,81,123,7,250,14.93,0.418,8,Monday,2024-04
2024-04-29 10:00:00,Twitter,Image,3871,541,19,42,268,12,602,15.55,0.31,10,Monday,2024-04
2024-04-29 12:00:00,Instagram,Carousel,7147,732,69,215,540,71,1016,14.22,0.993,12,Monday,2024-04
2024-04-29 14:00:00,Instagram,Image,4084,295,100,156,96,5,551,13.49,0.122,14,Monday,2024-04
2024-04-29 16:00:00,Instagram,Video,7622,444,116,104,573,36,664,8.71,0.472,16,Monday,2024-04
2024-04-29 18:00:00,Twitter,Carousel,3545,463,84,36,169,4,583,16.45,0.113,18,Monday,2024-04
2024-04-29 20:00:00,Instagram,Text,2732,129,19,69,208,23,217,7.94,0.842,20,Monday,2024-04
2024-04-29 22:00:00,Twitter,Text,2635,334,32,30,206,3,396,15.03,0.114,22,Monday,2024-04
2024-04-30 00:00:00,Facebook,Image,2681,109,50,131,208,7,290,10.82,0.261,0,Tuesday,2024-04
2024-04-30 02:00:00,Instagram,Image,4904,285,79,174,315,14,538,10.97,0.285,2,Tuesday,2024-04
2024-04-30 04:00:00,Twitter,Video,5214,650,82,138,409,38,870,16.69,0.729,4,Tuesday,2024-04
2024-04-30 06:00:00,Twitter,Text,2233,282,53,82,118,2,417,18.67,0.09,6,Tuesday,2024-04
2024-04-30 08:00:00,Facebook,Text,1210,85,14,32,31,1,131,10.83,0.083,8,Tuesday,2024-04
2024-04-30 10:00:00,Instagram,Carousel,5249,563,82,145,304,53,790,15.05,1.01,10,Tuesday,2024-04
2024-04-30 12:00:00,Twitter,Story,4405,596,95,119,258,12,810,18.39,0.272,12,Tuesday,2024-04
2024-04-30 14:00:00,Facebook,Carousel,2858,274,70,87,216,15,431,15.08,0.525,14,Tuesday,2024-04
2024-04-30 16:00:00,Facebook,Carousel,3719,250,21,159,135,36,430,11.56,0.968,16,Tuesday,2024-04
2024-04-30 18:00:00,Twitter,Video,4702,323,41,230,196,35,594,12.63,0.744,18,Tuesday,2024-04
2024-04-30 20:00:00,Twitter,Image,4106,539,75,107,294,12,721,17.56,0.292,20,Tuesday,2024-04
2024-04-30 22:00:00,Twitter,Carousel,5808,548,139,203,400,47,890,15.32,0.809,22,Tuesday,2024-04
2024-05-01 00:00:00,Facebook,Carousel,3020,266,57,57,61,14,380,12.58,0.464,0,Wednesday,2024-05
2024-05-01 02:00:00,Twitter,Image,2773,379,52,72,87,13,503,18.14,0.469,2,Wednesday,2024-05
2024-05-01 04:00:00,Instagram,Text,2339,141,25,42,155,20,208,8.89,0.855,4,Wednesday,2024-05
2024-05-01 06:00:00,Facebook,Video,2878,297,36,133,224,8,466,16.19,0.278,6,Wednesday,2024-05
2024-05-01 08:00:00,Twitter,Image,3312,162,45,110,169,15,317,9.57,0.453,8,Wednesday,2024-05
2024-05-01 10:00:00,Twitter,Carousel,2940,277,71,53,174,4,401,13.64,0.136,10,Wednesday,2024-05
2024-05-01 12:00:00,Instagram,Carousel,5919,298,32,99,318,51,429,7.25,0.862,12,Wednesday,2024-05
2024-05-01 14:00:00,Twitter,Carousel,3575,215,65,61,203,19,341,9.54,0.531,14,Wednesday,2024-05
2024-05-01 16:00:00,Instagram,Image,3880,198,75,185,219,34,458,11.8,0.876,16,Wednesday,2024-05
2024-05-01 18:00:00,Twitter,Video,4941,574,50,58,99,23,682,13.8,0.465,18,Wednesday,2024-05
2024-05-01 20:00:00,Instagram,Carousel,5712,751,44,179,317,39,974,17.05,0.683,20,Wednesday,2024-05
2024-05-01 22:00:00,Twitter,Carousel,4042,201,45,48,176,12,294,7.27,0.297,22,Wednesday,2024-05
2024-05-02 00:00:00,Facebook,Video,5929,552,81,151,418,20,784,13.22,0.337,0,Thursday,2024-05
2024-05-02 02:00:00,Instagram,Carousel,6313,716,127,168,238,38,1011,16.01,0.602,2,Thursday,2024-05
2024-05-02 04:00:00,Facebook,Image,2749,248,60,53,209,31,361,13.13,1.128,4,Thursday,2024-05
2024-05-02 06:00:00,Twitter,Carousel,4097,556,89,100,99,29,745,18.18,0.708,6,Thursday,2024-05
2024-05-02 08:00:00,Facebook,Story,3443,480,52,81,107,3,613,17.8,0.087,8,Thursday,2024-05
2024-05-02 10:00:00,Facebook,Video,4634,421,74,199,232,51,694,14.98,1.101,10,Thursday,2024-05
2024-05-02 12:00:00,Twitter,Video,5965,327,131,220,180,18,678,11.37,0.302,12,Thursday,2024-05
2024-05-02 14:00:00,Twitter,Story,3198,424,18,91,124,26,533,16.67,0.813,14,Thursday,2024-05
2024-05-02 16:00:00,Facebook,Carousel,3302,273,81,136,243,19,490,14.84,0.575,16,Thursday,2024-05
2024-05-02 18:00:00,Twitter,Carousel,4982,315,65,192,132,19,572,11.48,0.381,18,Thursday,2024-05
2024-05-02 20:00:00,Instagram,Story,3980,488,21,147,302,14,656,16.48,0.352,20,Thursday,2024-05
2024-05-02 22:00:00,Twitter,Story,2413,263,59,117,82,5,439,18.19,0.207,22,Thursday,2024-05
2024-05-03 00:00:00,Facebook,Text,2044,230,37,47,61,15,314,15.36,0.734,0,Friday,2024-05
2024-05-03 02:00:00,Facebook,Image,2165,191,42,59,87,9,292,13.49,0.416,2,Friday,2024-05
2024-05-03 04:00:00,Facebook,Image,2250,111,26,25,70,20,162,7.2,0.889,4,Friday,2024-05
2024-05-03 06:00:00,Twitter,Image,2523,183,46,97,138,29,326,12.92,1.149,6,Friday,2024-05
2024-05-03 08:00:00,Facebook,Video,4082,233,69,157,159,28,459,11.24,0.686,8,Friday,2024-05
2024-05-03 10:00:00,Instagram,Carousel,5087,554,68,224,337,8,846,16.63,0.157,10,Friday,2024-05
2024-05-03 12:00:00,Twitter,Image,2129,203,51,96,94,8,350,16.44,0.376,12,Friday,2024-05
2024-05-03 14:00:00,Instagram,Text,3189,202,49,46,168,3,297,9.31,0.094,14,Friday,2024-05
2024-05-03 16:00:00,Instagram,Carousel,4979,682,97,119,127,33,898,18.04,0.663,16,Friday,2024-05
2024-05-03 18:00:00,Instagram,Carousel,5302,325,83,230,301,42,638,12.03,0.792,18,Friday,2024-05
2024-05-03 20:00:00,Instagram,Image,5122,682,78,113,243,15,873,17.04,0.293,20,Friday,2024-05
2024-05-03 22:00:00,Twitter,Video,5179,536,77,73,164,32,686,13.25,0.618,22,Friday,2024-05
2024-05-04 00:00:00,Instagram,Video,7332,792,86,240,343,60,1118,15.25,0.818,0,Saturday,2024-05
2024-05-04 02:00:00,Twitter,Image,3972,178,59,86,157,45,323,8.13,1.133,2,Saturday,2024-05
2024-05-04 04:00:00,Instagram,Video,6749,614,150,179,436,70,943,13.97,1.037,4,Saturday,2024-05
2024-05-04 06:00:00,Instagram,Carousel,5092,361,65,123,356,7,549,10.78,0.137,6,Saturday,2024-05
